experiment,variant,fold,params,MAE,MSE,CC_temporal,CC_spectral,RRMSE_temporal,RRMSE_spectral,R2,peak_F1,peak_precision,peak_recall,peak_accuracy,peak_missed_rate,peak_timing_err_ms_median,MAE_mean_hr_bpm,MAE_rmssd_ms
B_rva,L9_full,2,4090620,0.3520561682088599,0.18185767993865246,68.80838502113846,89.32413830629756,0.8110123708874551,0.6443820602828281,-0.6395682548805153,0.6599783926813692,0.8345725874254668,0.5782945770828888,0.5331525028778125,0.4217054229171111,26.19485294117647,7.2984415398151485,286.9024777078646
B_rva,L9_full,3,4090620,0.28728895979949226,0.14008243889324565,64.98605138199171,87.98766449736524,0.7681176432560356,1.1011572242601038,-0.6551521355805502,0.9222705261958593,0.9252543279802153,0.9253329478015239,0.8618562569462622,0.07466705219847611,14.0625,2.047754073854361,133.492483981744
C_all5,L9_full,0,4090620,0.4107115008900168,0.2342205640870169,51.97732302333818,80.42302698233131,0.9885045253139945,0.8065506052330266,-1.944988426284175,0.8354355901740651,0.8475813703219699,0.8317688999861773,0.7548787814745781,0.16823110001382294,16.70258620689655,5.193952959777286,196.97266028113683
C_all5,L9_full,1,4090620,0.39868168976164636,0.23149167922376318,55.01303973971148,88.58107775071821,1.1657919019330762,0.7054442089496432,-1.3111155767460134,0.8881497155833438,0.9100008129829057,0.8694875782032921,0.8163141500065828,0.13051242179670774,14.508928571428571,2.873145614604892,156.47760721198324
C_all5,L9_full,2,4090620,0.38419639719101994,0.2051160763080728,67.78426615149534,89.60002686530859,0.9353819066663352,0.6128702900472626,-0.9678896626405822,0.8589145045154208,0.9430788836256463,0.808896962346229,0.7776709993466059,0.19110303765377096,13.88888888888889,7.00370148660124,167.0808974506675
C_all5,L9_full,3,4090620,0.34581895967910065,0.1900569647431975,51.57522526358632,85.15209374512057,0.8988101825936207,0.8198941178662895,-1.2677758179588265,0.8830000218831067,0.904006144717596,0.8702452255923998,0.8051654032143092,0.1297547744076001,14.375,3.5754885631631383,189.47746298782863
C_all5,L9_full,4,4090620,0.32659801348313033,0.1735655045533353,53.768533220045995,89.79214390582158,0.9688008489579284,0.6701863318255439,-1.760372127930597,0.9507176061227622,0.960190774133941,0.9448636480492043,0.9114099484030805,0.055136351950795685,16.40625,1.6808962044448927,80.45362106782028
D_loso,L9_full,0,4090620,0.2583165735164898,0.11936396422857633,72.199588371607,94.80558130820036,0.794153246934933,0.3962446644812664,0.04997832720309073,0.8176875579926564,0.8737345515876125,0.7818487412138864,0.733540245091471,0.21815125878611372,23.4375,8.512895366125697,158.96609023954352
D_loso,L9_full,1,4090620,0.25533201272782285,0.10093274746221993,60.9028879963243,90.68550044295444,0.899448535538246,1.2872194982057783,-0.3706844360534254,0.9038988886583172,0.9173563837437354,0.8908414825127984,0.8401914813313002,0.10915851748720153,13.671875,0.7928935674774955,209.90833195830172
D_loso,L9_full,11,4090620,0.5152736525043677,0.3118818835589521,61.96747352594637,82.75266195855407,1.5748905739116539,0.5889187097297643,-2.7782348818100955,0.904090559769023,0.9529894696982254,0.860848584069555,0.829633560885744,0.13915141593044503,15.625,1.4088719129717675,315.6797114785937
D_loso,L9_full,12,4090620,0.30896607713847823,0.14731681549529063,51.43441560061464,85.26096200757418,0.6460851987384554,0.5218087983246987,-0.323664525292542,0.5083131988352625,0.6768835793261887,0.4079470540792234,0.3419815396782895,0.5920529459207766,40.625,9.058050001327763,488.08110164253947
D_loso,L9_full,13,4090620,0.3067482591479946,0.12112520089889331,69.76938966210808,86.25948361736968,1.0258643102011218,0.7845073649817119,-0.6196992923612855,0.9884057971014494,0.9956204379562044,0.981294964028777,0.9770773638968482,0.01870503597122302,15.625,0.3975087173550236,105.57857021080395
