experiment,variant,fold,params,MAE,MSE,CC_temporal,CC_spectral,RRMSE_temporal,RRMSE_spectral,R2,peak_F1,peak_precision,peak_recall,peak_accuracy,peak_missed_rate,peak_timing_err_ms_median,MAE_mean_hr_bpm,MAE_rmssd_ms
B_rva,L8_no_film,1,4088188,0.4431123031783607,0.25324706609155845,50.50077698637338,89.03430435674326,1.2867102111049529,0.678019621200668,-1.4453485641634662,0.8470617505045326,0.8832278221212571,0.8165203729658363,0.7625379307501039,0.18347962703416373,11.23046875,1.9290978476824354,174.4387900524215
B_rva,L8_no_film,4,4088188,0.3119151531905995,0.16390202425930808,62.83141276253417,92.2270369242853,0.904118121503702,0.7217056564394232,-1.717154904634393,0.9279103308300775,0.952719404215302,0.9118341192642081,0.8742086814200115,0.0881658807357919,13.671875,1.4225794826287639,85.38494496336992
B_rva,L9_full,3,4090620,0.28728895979949226,0.14008243889324565,64.98605138199171,87.98766449736524,0.7681176432560356,1.1011572242601038,-0.6551521355805502,0.9222705261958593,0.9252543279802153,0.9253329478015239,0.8618562569462622,0.07466705219847611,14.0625,2.047754073854361,133.492483981744
C_all5,L9_full,0,4090620,0.4107115008900168,0.2342205640870169,51.97732302333818,80.42302698233131,0.9885045253139945,0.8065506052330266,-1.944988426284175,0.8354355901740651,0.8475813703219699,0.8317688999861773,0.7548787814745781,0.16823110001382294,16.70258620689655,5.193952959777286,196.97266028113683
F_cross:Tilt-down,L9_full,0,4090620,0.2123659618202133,0.10010669095351127,73.3490597401693,93.10064950505657,0.6346463975619019,0.5159248079341334,-0.4288813721053098,0.9581382533270498,0.9672974728112609,0.9496998366296638,0.9261836835739347,0.05030016337033604,11.284722222222221,1.271411617106145,76.79153713308615
B_rva,L1_baseline_mse,0,9218556,0.1668021478346981,0.04134776021393277,51.981708312576835,79.81865190677652,0.6244141356276478,0.7446979477088452,-1.0802267588173595,0.686408755359542,0.8470749421521026,0.5919329382517575,0.5654496028401124,0.4080670617482425,16.544117647058822,6.272847784762947,267.1186610321047
B_rva,L1_baseline_mse,1,9218556,0.18714203749755162,0.04943068654953356,43.185333291291784,80.41065932268309,0.5141044756229961,0.6773647338553961,-0.8749410517911014,0.7495535340959933,0.9033583763138948,0.6530701228598828,0.6355572637764173,0.34692987714011725,18.06640625,4.308945647171176,259.99526923268786
B_rva,L1_baseline_mse,2,9218556,0.16025249349652204,0.04383555136212515,63.697108186556065,86.15909746496172,0.48808391868994666,0.7129234401121289,-0.6817289490531561,0.6432382892364724,0.9330946018010221,0.5117423049219268,0.49905262434811076,0.4882576950780732,25.735294117647058,11.821950835837313,354.68101393877964
B_rva,L1_baseline_mse,3,9218556,0.15193920786915766,0.0358473473544126,8.69188977048007,36.84916021948364,0.5440782540349705,0.9850819321699542,-0.43446870632721324,0.254107965877565,0.30035351868996873,0.30473914752591136,0.15515942580394615,0.6952608524740886,42.96875,45.7360218766342,263.4651213060669
B_rva,L1_baseline_mse,4,9218556,0.16253654130928888,0.04298585060469468,55.50117337200211,85.26991515596002,0.5018096049683021,0.6914519488670892,-1.6114841678664518,0.7711687773303683,0.9118018107852275,0.6877786775436907,0.66838465336879,0.3122213224563093,16.6015625,3.27190475304275,174.49307713356393
